id,משרד,שנת תקציב,קוד תקציבי,כותרת,תקציב מקורי,תקציב מעודכן,ביצוע,אומדן ביצוע,שיעור ביצוע,סטטוס נתון,מקור
budget-education-2026-00206702,education,2026,00206702,הארכת יום הלימודים,1740346000,1808391000,,,,estimate,https://next.obudget.org/i/budget/00206702/2026
budget-education-2026-00206703,education,2026,00206703,מינהל החינוך הדתי,130112000,181692000,,,,estimate,https://next.obudget.org/i/budget/00206703/2026
budget-education-2026-002068,education,2026,002068,מינהל עובדי הוראה,1837651000,2002636000,,,,estimate,https://next.obudget.org/i/budget/002068/2026
budget-education-2026-00206801,education,2026,00206801,תנאי שירות והכשרת,1837651000,2002636000,,,,estimate,https://next.obudget.org/i/budget/00206801/2026
budget-education-2026-002069,education,2026,002069,תמיכה בנושאי יהדות,1366976000,1352009000,,,,estimate,https://next.obudget.org/i/budget/002069/2026
budget-education-2026-00206901,education,2026,00206901,תרבות יהודית,67552000,67552000,,,,estimate,https://next.obudget.org/i/budget/00206901/2026
budget-education-2026-00206902,education,2026,00206902,מוסדות תורניים,1299424000,1284457000,,,,estimate,https://next.obudget.org/i/budget/00206902/2026
budget-education-2026-002070,education,2026,002070,רזרבות,4134192000,4134192000,,,,estimate,https://next.obudget.org/i/budget/002070/2026
budget-education-2026-00207001,education,2026,00207001,רזרבה להתייקרויות,3795523000,3795523000,,,,estimate,https://next.obudget.org/i/budget/00207001/2026
budget-education-2026-00207002,education,2026,00207002,רזרבה לעמידה במגבלה,338669000,338669000,,,,estimate,https://next.obudget.org/i/budget/00207002/2026
budget-education-2026-002099,education,2026,002099,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/002099/2026
budget-education-2026-00209999,education,2026,00209999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00209999/2026
budget-environment-2023-0026,environment,2023,0026,המשרד להגנת הסביבה,384025000,2322898000,241747992,,10.4,partial,https://next.obudget.org/i/budget/0026/2023
budget-environment-2023-002611,environment,2023,002611,שכר ותפעול,248092000,275120000,255843172,,93,partial,https://next.obudget.org/i/budget/002611/2023
budget-environment-2023-00261101,environment,2023,00261101,שכר ותפעול,248092000,275120000,255843172,,93,partial,https://next.obudget.org/i/budget/00261101/2023
budget-environment-2023-002612,environment,2023,002612,פעולות,111239000,193000000,99629430,,51.6,partial,https://next.obudget.org/i/budget/002612/2023
budget-environment-2023-00261201,environment,2023,00261201,פעולות יחידות המשרד,111239000,193000000,99629430,,51.6,partial,https://next.obudget.org/i/budget/00261201/2023
budget-environment-2023-002613,environment,2023,002613,קרנות,0,1838420000,-129360741,,-7,partial,https://next.obudget.org/i/budget/002613/2023
budget-environment-2023-00261301,environment,2023,00261301,הטמנה - הקרן לשמירת,0,1494554000,-74862519,,-5,partial,https://next.obudget.org/i/budget/00261301/2023
budget-environment-2023-00261302,environment,2023,00261302,חשבון כללי - הקרן,0,219178000,-9873804,,-4.5,partial,https://next.obudget.org/i/budget/00261302/2023
budget-environment-2023-00261303,environment,2023,00261303,חשבון פקדון - הקרן,0,27924000,-37879121,,-135.7,partial,https://next.obudget.org/i/budget/00261303/2023
budget-environment-2023-00261304,environment,2023,00261304,"קרן למניעת זיהום ים,",0,96764000,-6745297,,-7,partial,https://next.obudget.org/i/budget/00261304/2023
budget-environment-2023-002614,environment,2023,002614,"פרוייקטים מקק""ל",9563000,16358000,15636131,,95.6,partial,https://next.obudget.org/i/budget/002614/2023
budget-environment-2023-00261401,environment,2023,00261401,פרוייקטים סביבתיים,9563000,16358000,15636131,,95.6,partial,https://next.obudget.org/i/budget/00261401/2023
budget-environment-2023-002626,environment,2023,002626,רזרבות,15131000,0,0,,,partial,https://next.obudget.org/i/budget/002626/2023
budget-environment-2023-00262601,environment,2023,00262601,רזרבות,15131000,0,0,,,partial,https://next.obudget.org/i/budget/00262601/2023
budget-environment-2023-002699,environment,2023,002699,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002699/2023
budget-environment-2023-00269999,environment,2023,00269999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00269999/2023
budget-environment-2024-0026,environment,2024,0026,המשרד להגנת הסביבה,394999000,978559000,261930617,,26.8,partial,https://next.obudget.org/i/budget/0026/2024
budget-environment-2024-002611,environment,2024,002611,שכר ותפעול,253473000,267815000,258965077,,96.7,partial,https://next.obudget.org/i/budget/002611/2024
budget-environment-2024-00261101,environment,2024,00261101,שכר ותפעול,253473000,267815000,258965077,,96.7,partial,https://next.obudget.org/i/budget/00261101/2024
budget-environment-2024-002612,environment,2024,002612,פעולות,128039000,203512000,103524767,,50.9,partial,https://next.obudget.org/i/budget/002612/2024
budget-environment-2024-00261201,environment,2024,00261201,פעולות יחידות המשרד,128039000,203512000,103524767,,50.9,partial,https://next.obudget.org/i/budget/00261201/2024
budget-environment-2024-002613,environment,2024,002613,קרנות,0,506596000,-103981622,,-20.5,partial,https://next.obudget.org/i/budget/002613/2024
budget-environment-2024-00261301,environment,2024,00261301,הטמנה - הקרן לשמירת,0,108232000,-114035066,,-105.4,partial,https://next.obudget.org/i/budget/00261301/2024
budget-environment-2024-00261302,environment,2024,00261302,חשבון כללי - הקרן,0,229052000,11622262,,5.1,partial,https://next.obudget.org/i/budget/00261302/2024
budget-environment-2024-00261303,environment,2024,00261303,חשבון פקדון - הקרן,0,65803000,49708,,0.1,partial,https://next.obudget.org/i/budget/00261303/2024
budget-environment-2024-00261304,environment,2024,00261304,"קרן למניעת זיהום ים,",0,103509000,-1618526,,-1.6,partial,https://next.obudget.org/i/budget/00261304/2024
budget-environment-2024-002614,environment,2024,002614,"פרוייקטים מקק""ל",0,636000,3422395,,538.1,partial,https://next.obudget.org/i/budget/002614/2024
budget-environment-2024-00261401,environment,2024,00261401,פרוייקטים סביבתיים,0,636000,3422395,,538.1,partial,https://next.obudget.org/i/budget/00261401/2024
budget-environment-2024-002626,environment,2024,002626,רזרבות,13487000,0,0,,,partial,https://next.obudget.org/i/budget/002626/2024
budget-environment-2024-00262601,environment,2024,00262601,רזרבות,13487000,0,0,,,partial,https://next.obudget.org/i/budget/00262601/2024
budget-environment-2024-002699,environment,2024,002699,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002699/2024
budget-environment-2024-00269999,environment,2024,00269999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00269999/2024
budget-environment-2025-0026,environment,2025,0026,המשרד להגנת הסביבה,367416000,1194811000,506818151,,42.4,partial,https://next.obudget.org/i/budget/0026/2025
budget-environment-2025-002611,environment,2025,002611,שכר ותפעול,256378000,317964000,281609753,,88.6,partial,https://next.obudget.org/i/budget/002611/2025
budget-environment-2025-00261101,environment,2025,00261101,שכר ותפעול,256378000,317964000,281609753,,88.6,partial,https://next.obudget.org/i/budget/00261101/2025
budget-environment-2025-002612,environment,2025,002612,פעולות,97446000,186241000,135276234,,72.6,partial,https://next.obudget.org/i/budget/002612/2025
budget-environment-2025-00261201,environment,2025,00261201,פעולות יחידות המשרד,97446000,186241000,135276234,,72.6,partial,https://next.obudget.org/i/budget/00261201/2025
budget-environment-2025-002613,environment,2025,002613,קרנות,0,690606000,78237767,,11.3,partial,https://next.obudget.org/i/budget/002613/2025
budget-environment-2025-00261301,environment,2025,00261301,הטמנה - הקרן לשמירת,0,302267000,66395020,,22,partial,https://next.obudget.org/i/budget/00261301/2025
budget-environment-2025-00261302,environment,2025,00261302,חשבון כללי - הקרן,0,217429000,3283996,,1.5,partial,https://next.obudget.org/i/budget/00261302/2025
budget-environment-2025-00261303,environment,2025,00261303,חשבון פקדון - הקרן,0,65754000,-21349,,0,partial,https://next.obudget.org/i/budget/00261303/2025
budget-environment-2025-00261304,environment,2025,00261304,"קרן למניעת זיהום ים,",0,105156000,8580100,,8.2,partial,https://next.obudget.org/i/budget/00261304/2025
budget-environment-2025-002614,environment,2025,002614,"פרוייקטים מקק""ל",0,0,11694397,,,partial,https://next.obudget.org/i/budget/002614/2025
budget-environment-2025-00261401,environment,2025,00261401,פרוייקטים סביבתיים,0,0,11694397,,,partial,https://next.obudget.org/i/budget/00261401/2025
budget-environment-2025-002626,environment,2025,002626,רזרבות,13592000,0,0,,,partial,https://next.obudget.org/i/budget/002626/2025
budget-environment-2025-00262601,environment,2025,00262601,רזרבות,13592000,0,0,,,partial,https://next.obudget.org/i/budget/00262601/2025
budget-environment-2025-002699,environment,2025,002699,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/002699/2025
budget-environment-2025-00269999,environment,2025,00269999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00269999/2025
budget-environment-2026-0026,environment,2026,0026,המשרד להגנת הסביבה,534664000,586535000,,,,estimate,https://next.obudget.org/i/budget/0026/2026
budget-environment-2026-002611,environment,2026,002611,שכר ותפעול,263640000,323332000,,,,estimate,https://next.obudget.org/i/budget/002611/2026
budget-environment-2026-00261101,environment,2026,00261101,שכר ותפעול,263640000,323332000,,,,estimate,https://next.obudget.org/i/budget/00261101/2026
budget-environment-2026-002612,environment,2026,002612,פעולות,255637000,255637000,,,,estimate,https://next.obudget.org/i/budget/002612/2026
budget-environment-2026-00261201,environment,2026,00261201,פעולות יחידות המשרד,255637000,255637000,,,,estimate,https://next.obudget.org/i/budget/00261201/2026
budget-environment-2026-002613,environment,2026,002613,קרנות,0,0,,,,estimate,https://next.obudget.org/i/budget/002613/2026
budget-environment-2026-00261301,environment,2026,00261301,הטמנה - הקרן לשמירת,0,0,,,,estimate,https://next.obudget.org/i/budget/00261301/2026
budget-environment-2026-00261302,environment,2026,00261302,חשבון כללי - הקרן,0,0,,,,estimate,https://next.obudget.org/i/budget/00261302/2026
budget-environment-2026-00261303,environment,2026,00261303,חשבון פקדון - הקרן,0,0,,,,estimate,https://next.obudget.org/i/budget/00261303/2026
budget-environment-2026-00261304,environment,2026,00261304,"קרן למניעת זיהום ים,",0,0,,,,estimate,https://next.obudget.org/i/budget/00261304/2026
budget-environment-2026-002614,environment,2026,002614,"פרוייקטים מקק""ל",0,0,,,,estimate,https://next.obudget.org/i/budget/002614/2026
budget-environment-2026-00261401,environment,2026,00261401,פרוייקטים סביבתיים,0,0,,,,estimate,https://next.obudget.org/i/budget/00261401/2026
budget-environment-2026-002626,environment,2026,002626,רזרבות,15387000,7566000,,,,estimate,https://next.obudget.org/i/budget/002626/2026
budget-environment-2026-00262601,environment,2026,00262601,רזרבות,15387000,7566000,,,,estimate,https://next.obudget.org/i/budget/00262601/2026
budget-environment-2026-002699,environment,2026,002699,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/002699/2026
budget-environment-2026-00269999,environment,2026,00269999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00269999/2026
budget-health-2023-0024,health,2023,0024,משרד הבריאות,44624255000,53625858000,50307642571,,93.8,partial,https://next.obudget.org/i/budget/0024/2023
budget-health-2023-002402,health,2023,002402,משרד ראשי,1476153000,4981625000,2540622531,,51,partial,https://next.obudget.org/i/budget/002402/2023
budget-health-2023-00240201,health,2023,00240201,שכר מטה,484767000,426995000,430404341,,100.8,partial,https://next.obudget.org/i/budget/00240201/2023
budget-health-2023-00240205,health,2023,00240205,תפעול מטה,950439000,4505900000,2067651819,,45.9,partial,https://next.obudget.org/i/budget/00240205/2023
budget-health-2023-00240218,health,2023,00240218,מכונים,40947000,48730000,42566371,,87.4,partial,https://next.obudget.org/i/budget/00240218/2023
